Price,Area,Location,No. of Bedrooms,Is_New,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price per sq ft.,Total Amenities
5500000,400,I C Colony,1,Old,0,1,1,0,1,0,0,0,1,0,0,0,0,"13,750",4
8000000,650,Dahisar W,1,Old,0,0,1,0,1,0,0,0,0,0,0,0,0,"12,308",2
27500000,1600,Malad East,3,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"17,188",11
11500000,860,Marol,1,Old,1,1,1,0,1,0,0,0,1,0,0,0,1,"13,372",6
35900000,1320,Parel,2,Old,0,1,1,0,1,0,0,0,1,0,0,0,1,"27,197",5
42000000,1200,Lower Parel,2,Old,0,1,1,0,1,0,0,0,1,0,0,0,1,"35,000",5
33100000,1320,Parel,2,Old,0,1,1,0,1,0,0,0,1,0,0,0,1,"25,076",5
106000000,2826,Worli,3,Old,0,1,1,0,1,0,0,0,1,0,0,0,1,"37,509",5
101400000,2880,Lower Parel,3,Old,0,1,1,0,0,0,0,0,1,0,0,0,1,"35,208",4
32500000,997,Jogeshwari East,3,Old,0,1,1,0,1,0,0,0,1,0,0,0,0,"32,598",4
18500000,1038,Jogeshwari East,2,New,1,1,0,0,0,1,1,1,1,0,0,0,1,"17,823",7
11000000,600,Malad West,1,Old,0,1,1,0,1,0,0,0,0,0,0,0,0,"18,333",3
9200000,400,Chembur Shell Colony,1,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"23,000",5
50100000,2800,Central Avenue,4,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"17,893",5
33000000,1400,Chembur East,3,Old,0,1,1,1,1,0,0,0,0,0,0,0,0,"23,571",4
34100000,1500,Diamond Market Road,3,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"22,733",5
21800000,1412,Mulund,3,Old,1,1,1,0,0,0,1,1,1,1,1,0,0,"15,439",8
21200000,1412,Mulund,3,Old,1,1,1,0,0,0,1,1,1,1,1,0,0,"15,014",8
3000000,545,Nalasopara West,1,Old,0,1,1,0,0,0,0,0,0,0,0,0,0,"5,505",2
11000000,585,raheja vihar,1,Old,0,1,1,1,1,0,0,0,0,0,0,0,0,"18,803",4
17900000,1000,raheja vihar,2,Old,0,1,1,1,1,0,0,0,0,0,0,0,0,"17,900",4
19500000,1050,Powai Lake,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"18,571",5
19500000,1014,MHADA Colony 20,2,Old,0,1,1,1,0,0,0,0,0,0,0,0,0,"19,231",3
16000000,900,Goregaon East,2,Old,0,1,1,1,1,1,0,1,0,0,0,0,0,"17,778",6
11500000,600,Tolaram Colony,1,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"19,167",5
10500000,700,Tolaram Colony,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"15,000",5
6400000,1550,Taloja,3,Old,1,1,1,0,0,0,0,1,0,0,0,0,1,"4,129",5
90000000,5245,Thane West,5,New,1,1,1,0,0,1,1,1,1,1,1,1,1,"17,159",11
2100000,529,Vangani,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,970",0
3600000,530,Sector 20 Kharghar,1,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"6,792",5
9200000,1260,Sector 5 Ulwe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,302",5
9000000,1260,Sector12 New Panvel,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,143",5
9200000,1150,Sector 17 Ulwe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"8,000",5
5300000,690,Sector 17 Ulwe,1,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,681",5
15500000,1240,Sector9 Kamothe,3,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"12,500",5
9500000,1260,Sector 19 Kharghar,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,540",5
9000000,1240,Sector 5 Ulwe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,258",5
10100000,1265,Navi Basti,2,Old,1,0,0,0,0,0,0,0,0,0,0,0,0,"7,984",1
10800000,1260,Sector12 Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"8,571",6
11000000,1255,Sector 21 Kamothe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"8,765",5
7200000,1055,Sector 19 Kharghar,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"6,825",5
7000000,1060,Sector 5 Ulwe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"6,604",5
12700000,1238,Navi Basti,2,Old,1,0,0,0,0,0,0,0,0,0,0,0,0,"10,258",1
8500000,1150,Sector12 Kamothe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,391",5
8500000,1165,Sector12 Kamothe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,296",5
7700000,1080,Sector9 Kamothe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,130",5
11000000,1470,Sector12 Kamothe,3,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,483",5
6000000,610,Sector9 Kamothe,1,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"9,836",5
9200000,1180,Sector12 Kamothe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,797",5
15000000,1735,Sector9 Kamothe,3,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"8,646",5
11000000,1230,Sector 17 Ulwe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"8,943",5
4500000,599,Sector 17 Ulwe,1,Old,1,1,1,1,0,0,0,0,0,0,0,0,0,"7,513",4
8800000,980,Sector9 Kamothe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"8,980",5
16500000,1654,Sector9 Kamothe,3,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"9,976",5
16800000,1665,Sector 17 Ulwe,3,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"10,090",5
16299999,1640,Sector 17 Ulwe,3,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"9,939",5
15500000,1650,Sector 17 Ulwe,3,Old,1,1,1,1,1,1,0,0,0,0,0,0,0,"9,394",6
4900000,980,Taloja,2,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"5,000",3
3400000,730,Rutu Enclave,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"4,658",3
4800000,1020,taloja panchanand,2,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"4,706",3
6200000,1075,Virar West,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"5,767",5
33700000,1600,Chembur,3,Old,0,0,1,0,1,0,0,0,0,0,0,0,0,"21,063",2
50100000,2800,Central Avenue,4,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"17,893",3
10700000,715,Chembur,1,Old,0,0,1,0,1,0,0,0,0,0,0,0,0,"14,965",2
15000000,1016,Chembur,2,Old,0,0,1,0,1,0,0,0,0,0,0,0,0,"14,764",2
18500000,1000,Chembur,2,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"18,500",3
17600000,1100,Chembur,2,Old,0,0,1,0,1,0,0,0,0,0,0,0,0,"16,000",2
5000000,578,Sector 20 Kamothe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"8,651",3
5000000,650,Sector 22 Kamothe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"7,692",3
4000000,600,Sector 21 Kamothe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"6,667",3
5000000,600,Sector 22 Kamothe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"8,333",3
6250000,625,Sector 18 Kamothe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"10,000",3
4800000,600,Sector 22 Kamothe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"8,000",3
3800000,560,Sector-5 Kamothe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"6,786",3
3600000,580,Sector-6A Kamothe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"6,207",3
4400000,530,Sector 11 Kamothe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"8,302",3
5000000,650,Sector-18 Ulwe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"7,692",3
9000000,1450,Sector 21 Kamothe,2,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"6,207",3
2600000,380,Sector-12 Kamothe,1,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"6,842",3
2600000,400,Navi Basti,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,500",0
21000000,620,azad nagar,2,Old,0,0,1,1,1,0,0,0,0,0,0,0,0,"33,871",3
19600000,1250,Chembur,2,New,0,1,1,1,1,0,1,1,1,0,0,1,0,"15,680",8
18600000,1067,Sindhi Society Chembur,2,New,1,1,1,1,1,1,0,1,1,0,0,0,1,"17,432",9
21500000,1200,Chembur,2,New,1,1,1,0,1,1,1,0,1,1,0,1,1,"17,917",10
11000000,780,Kurla,2,New,1,0,1,0,0,1,0,0,1,0,0,0,0,"14,103",4
13799999,1020,Sahkar Nagar,2,New,1,1,1,1,1,1,1,1,1,0,0,0,0,"13,529",9
14000000,671,Deonar,1,New,1,1,1,0,1,1,0,0,1,1,0,1,1,"20,864",9
22000000,1650,Kharghar,3,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"13,333",11
14500000,1360,Kharghar,2,Old,1,1,1,0,1,1,1,0,0,0,0,1,1,"10,662",8
25000000,1600,Kandivali East,3,Old,1,1,1,0,1,1,1,1,1,0,1,1,1,"15,625",11
11500000,1250,Kharghar,2,Old,1,1,1,0,1,1,1,0,1,0,1,1,1,"9,200",10
4000000,750,Taloja,1,Old,0,1,1,1,1,0,0,1,0,0,0,0,0,"5,333",5
2500000,450,Taloja,1,New,0,1,0,0,1,0,0,0,0,0,0,0,0,"5,556",2
2300000,410,Taloja,1,New,0,1,0,0,1,0,0,0,0,0,0,0,0,"5,610",2
45000000,1168,Lower Parel,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,527",0
5700000,516,Thane,1,New,1,0,0,0,0,0,0,0,0,0,0,0,0,"11,047",1
9600000,900,Jankalyan Nagar,1,Old,0,1,1,1,1,0,0,0,1,0,0,0,0,"10,667",5
2010000,600,Badlapur,1,New,0,1,1,0,1,1,0,1,0,0,0,0,0,"3,350",5
2005000,575,Badlapur,1,New,0,1,1,0,1,0,0,1,0,0,0,0,0,"3,487",4
2548000,675,Ambarnath,1,New,1,1,1,0,1,1,0,1,0,0,0,0,0,"3,775",6
2492000,660,Ambarnath,1,New,0,1,1,0,1,1,0,1,0,0,0,0,0,"3,776",5
2418000,640,Ambarnath,1,New,0,1,1,0,1,0,1,1,0,0,0,0,0,"3,778",5
2400000,690,Ambernath West,1,New,0,1,1,0,1,0,0,0,1,0,1,0,1,"3,478",6
21700000,900,Vakola,2,New,0,1,1,1,1,0,0,0,0,0,0,0,0,"24,111",4
16700000,1150,Jankalyan Nagar,2,Old,0,1,1,1,0,0,0,0,1,0,0,0,0,"14,522",4
2900000,350,Jankalyan Nagar,1,Old,0,1,1,1,0,0,0,0,1,0,0,0,0,"8,286",4
11500000,950,Jankalyan Nagar,2,Old,0,1,1,1,0,0,0,0,1,0,0,0,0,"12,105",4
4000000,620,Kamothe,1,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"6,452",6
6400000,980,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"6,531",6
6900000,950,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,1,"7,263",7
7500000,890,Sector 17 Ulwe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"8,427",6
5425000,619,Kamothe,1,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"8,764",5
5700000,710,Kamothe,1,Old,1,0,1,1,1,0,1,0,0,0,0,0,0,"8,028",5
7100000,887,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"8,005",6
7800000,1005,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"7,761",6
5900000,950,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"6,211",6
6200000,660,Kamothe Sector 16,1,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"9,394",5
5500000,650,Sector 17 Ulwe,1,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"8,462",6
5000000,650,Kamothe,1,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"7,692",6
4050000,638,Kamothe,1,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"6,348",6
5050000,675,Kamothe,2,Old,1,0,1,1,1,0,1,0,0,0,0,0,0,"7,481",5
7400000,890,Sector 17 Ulwe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"8,315",6
6800000,1006,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"6,759",6
3000000,420,Kamothe,1,Old,0,1,1,1,1,0,1,0,0,0,0,0,0,"7,143",5
5200000,850,Kamothe,1,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"6,118",6
6700000,1005,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"6,667",6
6900000,900,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"7,667",6
7950000,940,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"8,457",6
5460000,620,Kamothe,1,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"8,806",6
4950000,650,Kamothe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,615",5
7000000,1000,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"7,000",6
8575000,1100,Kamothe,2,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"7,795",5
4800000,600,Kamothe,1,Old,1,1,1,1,1,0,0,0,0,0,0,0,0,"8,000",5
2700000,350,Sector 17 Ulwe,1,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"7,714",6
7900000,940,Kamothe,2,Old,1,1,1,1,1,0,1,0,0,0,0,0,0,"8,404",6
36000000,900,Almeida Park,2,Old,0,1,1,1,0,0,0,0,0,0,1,0,0,"40,000",4
35000000,700,Khar,2,Old,0,1,1,0,1,1,0,1,1,0,0,0,0,"50,000",6
30000000,850,Bandra West,2,Old,0,0,1,1,1,0,0,1,0,0,0,0,0,"35,294",4
35000000,800,Pali Hill,2,Old,0,0,0,0,1,1,0,1,0,0,1,0,1,"43,750",5
35000000,800,15th Road,2,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"43,750",1
2100000,770,Palghar,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,727",0
14500000,989,Chembur,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"14,661",11
14900000,1550,Kharghar,3,Old,0,0,1,0,0,0,0,0,0,0,0,0,0,"9,613",1
3700000,550,Sector13 Kharghar,1,Old,0,0,0,1,1,0,0,0,0,0,0,0,0,"6,727",2
2700000,416,Sector 20 Kharghar,1,Old,0,0,0,1,1,0,0,0,0,0,0,0,0,"6,490",2
3850000,510,Kharghar,1,Old,0,0,1,1,1,0,0,0,1,0,0,0,0,"7,549",4
2850000,305,Kharghar,1,Old,1,1,1,1,1,1,1,1,1,0,0,1,0,"9,344",10
12100000,1251,Kharghar,2,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"9,672",11
6800000,989,Kharghar,2,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"6,876",11
6000000,850,Kharghar,2,Old,1,1,1,1,1,0,1,0,0,0,0,1,1,"7,059",8
6850000,989,Kharghar,2,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"6,926",11
5500000,900,Kharghar,2,Old,0,0,1,1,0,0,0,0,0,0,0,0,0,"6,111",2
9200000,1500,Sector 21 Kharghar,3,Old,0,1,0,1,1,0,0,0,0,0,0,0,0,"6,133",3
5000000,650,Sector 12 Kharghar,1,Old,0,1,0,1,1,0,0,0,0,0,0,0,0,"7,692",3
17500000,1750,Kharghar,3,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"10,000",12
9400000,1240,Kharghar,2,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,581",12
16500000,1560,Kharghar,3,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"10,577",12
3700000,640,Kharghar,1,Old,0,1,0,1,1,0,0,0,0,0,0,0,0,"5,781",3
2700000,350,Sector 21 Kharghar,1,Old,0,0,0,1,1,0,0,0,0,0,0,0,0,"7,714",2
8000000,1050,Kharghar,2,Old,1,1,1,1,1,0,1,1,1,1,0,1,1,"7,619",11
22000000,1770,Kharghar,3,Old,1,1,1,1,1,1,1,0,1,0,1,1,1,"12,429",11
10200000,1230,Kharghar,2,Old,1,1,1,0,1,1,1,0,1,0,0,1,1,"8,293",9
3100000,450,Kharghar,1,Old,0,0,0,1,1,1,0,0,0,0,0,0,0,"6,889",3
5500000,655,Kharghar,1,Old,1,1,1,1,1,0,1,0,0,0,0,1,1,"8,397",8
32799999,780,Santacruz West,2,New,1,0,0,0,0,0,0,1,1,0,0,0,0,"42,051",3
11000000,550,Vivek Vidyalaya Marg,1,Old,0,0,0,0,0,0,0,0,0,0,1,0,0,"20,000",1
12000000,510,Goregaon West,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,529",0
17000000,1270,Goregaon West,2,Old,0,0,0,0,0,0,0,1,0,0,0,0,1,"13,386",2
2900000,558,Vasai east,1,New,0,1,1,0,1,1,0,0,1,0,0,0,0,"5,197",5
36100000,1237,Nahur,3,New,1,1,1,0,1,1,0,0,1,1,0,1,1,"29,184",9
3682000,715,Badlapur West,1,New,0,1,1,1,1,1,1,0,0,0,0,0,0,"5,150",6
11600000,1179,Thane West,2,New,1,1,1,1,1,1,1,1,0,1,0,1,1,"9,839",11
2100000,495,Thane,1,New,0,1,1,0,1,0,0,0,0,0,0,0,0,"4,242",3
2700000,570,Panvel,1,New,0,1,1,0,1,0,0,0,0,0,0,0,0,"4,737",3
3600000,575,Kalyan,1,New,0,1,0,0,0,0,0,0,0,0,0,0,1,"6,261",2
2865000,675,Badlapur East,1,New,0,1,1,0,1,0,0,0,0,0,0,0,0,"4,244",3
2374000,634,Ambernath West,1,New,1,1,1,0,1,1,1,0,1,0,0,0,0,"3,744",7
5200000,580,Mira Bhayandar,1,Old,0,1,1,1,1,1,0,1,1,0,1,1,0,"8,966",9
14000000,1185,Malad West,3,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"11,814",11
62500000,2665,Goregaon West,3,Old,1,1,1,0,1,1,1,0,1,1,1,1,1,"23,452",11
26500000,1305,Malad West,3,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"20,307",11
13000000,995,Malad West,2,Old,1,1,1,0,1,1,1,1,1,1,0,1,1,"13,065",11
10600000,1014,Malad West,2,New,1,1,1,1,1,1,0,0,1,0,0,1,1,"10,454",9
11000000,756,Juhu,2,Old,1,1,1,1,1,1,1,1,1,0,0,1,1,"14,550",11
3985000,670,Kalyan,1,New,0,1,1,1,1,1,0,1,1,1,0,1,1,"5,948",10
2200000,500,Naigaon East,1,Old,1,1,1,0,1,0,0,0,1,0,0,0,1,"4,400",6
2300000,500,Naigaon East,1,Old,1,1,1,0,1,0,0,0,1,0,0,0,0,"4,600",5
2650000,673,Ambarnath,1,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"3,938",11
4600000,650,Mira Road East,1,Old,0,1,1,1,0,1,0,0,0,0,1,0,0,"7,077",5
5000000,735,Ulwe,1,New,0,1,1,0,1,0,0,0,0,0,0,0,0,"6,803",3
7200000,952,Sector 21 Ulwe,2,New,0,1,1,0,1,0,0,0,0,0,0,0,0,"7,563",3
72000000,1141,Bandra East,3,New,0,0,0,0,0,0,0,0,0,0,0,0,1,"63,103",1
6100000,1150,Dronagiri,2,Old,0,1,1,0,1,0,0,0,0,0,1,0,0,"5,304",4
18500000,1250,Nerul,2,New,1,1,1,0,1,1,1,0,0,0,1,1,0,"14,800",8
4700000,650,Karanjade,1,New,0,1,1,1,1,0,0,1,1,0,1,1,0,"7,231",8
4100000,690,Karanjade,1,New,0,1,1,1,1,0,0,1,1,0,0,1,0,"5,942",7
4000000,670,Karanjade,1,New,0,1,1,1,1,0,0,0,1,0,1,1,0,"5,970",7
4300000,654,Karanjade,1,New,0,1,1,1,1,0,0,1,1,0,1,1,0,"6,575",8
3950000,630,Karanjade,1,New,0,1,1,1,1,0,0,1,1,0,1,1,0,"6,270",8
3850000,635,Karanjade,1,New,0,1,1,1,1,0,0,1,1,1,1,1,0,"6,063",9
22500000,1750,Sanpada,3,New,0,1,1,0,1,0,0,1,1,0,1,1,0,"12,857",7
17000000,1250,Sanpada,2,New,0,1,1,0,1,0,0,1,0,0,1,1,0,"13,600",6
6000000,687,Sector-18 Ulwe,1,New,1,1,1,0,1,0,1,1,1,1,0,0,0,"8,734",8
11100000,1310,Sector-8 Ulwe,2,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"8,473",12
3500000,690,Dronagiri,1,New,0,1,1,1,1,1,0,0,1,0,1,1,0,"5,072",8
5200000,1070,Dronagiri,2,Old,1,1,1,1,1,1,1,1,1,1,1,1,1,"4,860",13
5800000,540,Ulwe,1,New,0,1,1,0,1,0,0,1,0,0,0,0,0,"10,741",4
6200000,1135,Ulwe,2,New,0,1,1,1,1,0,0,1,0,0,1,0,0,"5,463",6
27500000,3000,Sector-3 Ulwe,4,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"9,167",12
15500000,1500,Sector-3 Ulwe,3,Old,0,1,1,0,1,1,1,1,1,0,0,1,1,"10,333",9
13799999,1440,Sector-3 Ulwe,2,Old,1,1,1,0,1,1,1,1,1,0,0,1,1,"9,583",10
3400000,704,Dronagiri,1,New,0,1,1,1,1,1,0,0,1,0,1,1,0,"4,830",8
3500000,688,Dronagiri,1,New,1,1,1,1,1,1,0,0,1,0,1,1,0,"5,087",9
5200000,667,Sector 17 Ulwe,1,Old,0,1,1,0,1,1,0,1,1,0,0,0,0,"7,796",6
2400000,625,Dronagiri,1,New,0,1,1,1,1,1,0,0,1,0,1,1,0,"3,840",8
4900000,650,Sector 23 Ulwe,1,Old,1,1,1,1,1,1,1,0,1,0,1,0,0,"7,538",9
4500000,610,Ulwe,1,New,0,1,1,1,1,1,0,0,1,0,1,1,0,"7,377",8
14500000,1560,Ulwe,3,New,1,1,1,1,1,1,1,1,1,1,1,1,1,"9,295",13
8200000,1150,Sector 17 Ulwe,2,New,1,1,1,1,1,1,1,1,1,1,1,1,0,"7,130",12
29500000,2130,Nerul,3,Old,1,1,1,1,1,1,0,1,1,1,1,1,1,"13,850",12
4900000,665,Sector 17 Ulwe,1,New,1,1,1,1,1,1,1,1,1,1,1,1,0,"7,368",12
5000000,1155,Dronagiri,2,New,0,1,1,1,1,1,0,0,1,0,1,1,0,"4,329",8
5300000,1120,Dronagiri,2,New,1,1,1,1,1,1,0,0,1,0,1,1,1,"4,732",10
7000000,1000,Sector 17 Ulwe,2,New,0,1,1,1,1,1,1,1,1,1,0,1,0,"7,000",10
3588000,690,Sector 23 Ulwe,1,New,1,1,1,1,1,1,1,1,1,1,0,1,0,"5,200",11
3800000,655,Sector 17 Ulwe,1,New,0,1,1,1,1,1,1,1,1,1,0,1,0,"5,802",10
3500000,655,Sector 17 Ulwe,1,Old,0,1,1,1,1,1,0,1,1,1,0,1,0,"5,344",9
3700000,650,ULWE SECTOR 19,1,Old,0,1,1,1,1,1,0,0,1,1,0,1,0,"5,692",8
8500000,1220,Ulwe,2,New,1,1,1,1,1,1,0,1,1,1,0,1,1,"6,967",11
4900000,700,Ulwe,1,New,1,1,1,1,1,1,0,0,1,1,0,1,0,"7,000",9
5400000,547,Ghodbunder Road,1,New,0,1,1,0,1,0,0,1,0,0,0,0,0,"9,872",4
60100000,1435,Juhu,3,New,1,1,1,0,1,0,0,1,0,0,0,1,1,"41,882",7
3000000,650,Dronagiri,1,New,0,1,1,1,1,0,0,0,1,0,1,0,0,"4,615",6
3650000,665,Dronagiri,1,New,0,1,1,0,1,1,0,0,0,0,0,0,0,"5,489",4
4200000,690,Dronagiri,1,New,0,1,1,1,1,0,0,0,1,0,1,1,0,"6,087",7
3001000,675,Dronagiri,1,New,1,1,1,1,1,1,1,0,1,0,1,0,0,"4,446",9
6800000,1250,Panvel,2,New,1,1,1,0,1,1,1,1,1,1,0,1,1,"5,440",11
3300000,625,Karanjade,1,New,0,1,1,0,1,0,0,0,1,0,0,0,0,"5,280",4
2850000,530,Karanjade,1,New,0,1,1,1,1,0,0,1,1,1,0,1,0,"5,377",8
2100000,395,Karanjade,1,New,0,1,1,1,1,0,0,1,1,0,0,1,0,"5,316",7
6300000,1090,Karanjade,2,New,0,1,1,1,1,0,0,1,1,1,0,1,0,"5,780",8
6400000,1010,Karanjade,2,New,0,1,1,1,1,0,0,1,1,1,0,1,0,"6,337",8
6000000,1010,Karanjade,2,New,0,1,1,1,1,0,0,1,1,1,0,1,0,"5,941",8
4000000,568,Bhiwandi,2,New,1,1,1,1,1,1,0,1,1,0,0,1,0,"7,042",9
7500000,1107,Vasai,3,New,0,1,1,0,1,0,0,0,1,0,0,0,0,"6,775",4
2580000,605,Nala Sopara,1,New,1,1,1,0,1,1,0,1,1,1,0,1,1,"4,264",10
3594000,850,Nala Sopara,2,New,1,1,1,0,1,1,0,1,1,1,0,1,1,"4,228",10
5760000,778,Vasai,2,New,0,1,1,1,1,1,0,0,1,0,0,0,0,"7,404",6
6952000,802,Bhiwandi,2,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"8,668",12
2451000,570,Nala Sopara,1,New,1,1,1,0,1,1,0,1,1,1,0,1,1,"4,300",10
6137000,829,Bhiwandi,2,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,403",12
5600000,710,Mira Road East,1,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,887",12
8600000,1227,Bhiwandi,3,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,009",12
8100000,1108,Bhiwandi,3,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,310",12
8100000,1032,Bhiwandi,2,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,849",12
7500000,985,Bhiwandi,2,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,614",12
6800000,880,Bhiwandi,2,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,727",12
6200000,829,Bhiwandi,2,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"7,479",12
5600000,802,Bhiwandi,2,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"6,983",12
6000000,709,Nala Sopara,2,New,1,1,1,1,1,1,1,1,1,1,0,1,0,"8,463",11
4100000,534,Nala Sopara,1,New,1,1,1,1,1,1,1,1,1,1,0,1,0,"7,678",11
4800000,965,Nala Sopara,2,New,0,1,1,1,1,1,0,1,1,0,0,0,0,"4,974",7
3700000,730,Nala Sopara,1,New,0,1,1,1,1,1,0,1,1,0,0,0,0,"5,068",7
4600000,930,Vasai,2,New,0,1,1,1,1,1,0,1,1,1,0,1,0,"4,946",9
3350000,650,Vasai,1,New,0,1,1,1,1,1,0,1,1,1,0,1,0,"5,154",9
85000000,2350,Dadar East,4,Old,1,1,1,1,1,1,1,1,1,1,0,1,1,"36,170",12
6500000,650,Dahisar,1,New,1,1,1,1,1,1,1,1,1,1,0,1,1,"10,000",12
